age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,remediation_timestamp
49.0,Self-Emp-Inc,119539.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,60,Unknown,>50K,2025-03-31T22:02:17.000Z
26.0,Private,247025.0,Hs-Grad,9.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,65,United-States,<=50K,2025-03-31T22:02:17.000Z
39.0,Private,252327.0,7th-8th,4.0,Never-Married,Other-Service,Own-Child,White,Male,0,0.0,40,Mexico,<=50K,2025-03-31T22:02:17.000Z
24.0,Self-Emp-Not-Inc,375313.0,Some-College,10.0,Never-Married,Prof-Specialty,Not-In-Family,Asian-Pac-Islander,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
56.0,Private,107165.0,Hs-Grad,9.0,Married-Civ-Spouse,Handlers-Cleaners,Husband,White,Male,0,0.0,18,United-States,<=50K,2025-03-31T22:02:17.000Z
17.0,Private,108470.0,11th,7.0,Never-Married,Other-Service,Own-Child,Black,Male,0,0.0,17,United-States,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,150057.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,52,United-States,>50K,2025-03-31T22:02:17.000Z
23.0,Private,189468.0,Assoc-Voc,11.0,Married-Civ-Spouse,Machine-Op-Inspct,Own-Child,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Unknown,198393.0,Hs-Grad,9.0,Never-Married,Unknown,Not-In-Family,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
57.0,Self-Emp-Not-Inc,181031.0,Hs-Grad,9.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
42.0,Local-Gov,569930.0,Bachelors,13.0,Married-Civ-Spouse,Adm-Clerical,Husband,White,Male,0,0.0,45,United-States,>50K,2025-03-31T22:02:17.000Z
25.0,Private,27411.0,Bachelors,13.0,Divorced,Sales,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,147397.0,Bachelors,13.0,Never-Married,Farming-Fishing,Not-In-Family,White,Male,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
39.0,Private,242922.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
54.0,Private,154949.0,11th,7.0,Married-Civ-Spouse,Other-Service,Wife,Black,Female,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
41.0,Self-Emp-Inc,423217.0,Bachelors,13.0,Divorced,Exec-Managerial,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Federal-Gov,195385.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Husband,Amer-Indian-Eskimo,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
19.0,Private,100009.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
35.0,Private,191628.0,Some-College,10.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,340880.0,Hs-Grad,9.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,60,Philippines,>50K,2025-03-31T22:02:17.000Z
19.0,Private,207173.0,Hs-Grad,9.0,Separated,Adm-Clerical,Unmarried,White,Female,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,48010.0,Some-College,10.0,Divorced,Exec-Managerial,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,229051.0,Some-College,10.0,Never-Married,Prof-Specialty,Not-In-Family,White,Male,0,0.0,52,United-States,<=50K,2025-03-31T22:02:17.000Z
49.0,Private,193366.0,Masters,14.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,65,United-States,>50K,2025-03-31T22:02:17.000Z
31.0,Private,57781.0,Hs-Grad,9.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
69.0,Unknown,121136.0,Hs-Grad,9.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,13,United-States,<=50K,2025-03-31T22:02:17.000Z
24.0,Private,136687.0,Hs-Grad,9.0,Separated,Machine-Op-Inspct,Unmarried,Other,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,State-Gov,154117.0,Hs-Grad,9.0,Divorced,Exec-Managerial,Unmarried,White,Female,0,0.0,38,United-States,>50K,2025-03-31T22:02:17.000Z
75.0,Private,239038.0,Some-College,10.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,16,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,244064.0,Hs-Grad,9.0,Never-Married,Machine-Op-Inspct,Unmarried,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,66278.0,Masters,14.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Private,162643.0,Hs-Grad,9.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,43,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,205218.0,11th,7.0,Never-Married,Sales,Own-Child,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
48.0,Private,154033.0,Hs-Grad,9.0,Divorced,Sales,Not-In-Family,White,Female,0,0.0,52,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Private,158528.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
35.0,Private,301862.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Unmarried,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,228406.0,Some-College,10.0,Never-Married,Adm-Clerical,Unmarried,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
48.0,Private,120131.0,Hs-Grad,9.0,Married-Civ-Spouse,Adm-Clerical,Husband,White,Male,0,0.0,70,United-States,>50K,2025-03-31T22:02:17.000Z
54.0,Local-Gov,127943.0,Hs-Grad,9.0,Widowed,Other-Service,Unmarried,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
57.0,Private,301514.0,Hs-Grad,9.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
21.0,Private,156980.0,Hs-Grad,9.0,Never-Married,Machine-Op-Inspct,Own-Child,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,124685.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,Amer-Indian-Eskimo,Male,0,0.0,55,United-States,<=50K,2025-03-31T22:02:17.000Z
51.0,Private,305673.0,Assoc-Voc,11.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,Canada,>50K,2025-03-31T22:02:17.000Z
34.0,Local-Gov,31391.0,Hs-Grad,9.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,53,United-States,>50K,2025-03-31T22:02:17.000Z
41.0,Local-Gov,33658.0,Some-College,10.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,45,United-States,>50K,2025-03-31T22:02:17.000Z
21.0,Private,211391.0,Some-College,10.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,27,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,402998.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,58,United-States,>50K,2025-03-31T22:02:17.000Z
66.0,Private,78855.0,Hs-Grad,9.0,Never-Married,Adm-Clerical,Not-In-Family,Asian-Pac-Islander,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
48.0,Private,49278.0,Assoc-Acdm,12.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Unknown,248876.0,Bachelors,13.0,Divorced,Unknown,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,242586.0,Hs-Grad,9.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
55.0,Local-Gov,296085.0,Assoc-Acdm,12.0,Married-Civ-Spouse,Prof-Specialty,Husband,Asian-Pac-Islander,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
43.0,Private,233130.0,Bachelors,13.0,Divorced,Sales,Not-In-Family,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
51.0,Private,189511.0,Assoc-Voc,11.0,Married-Civ-Spouse,Other-Service,Husband,White,Male,0,0.0,50,Germany,>50K,2025-03-31T22:02:17.000Z
31.0,Private,124420.0,11th,7.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
51.0,Private,194908.0,Hs-Grad,9.0,Married-Civ-Spouse,Adm-Clerical,Wife,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Local-Gov,94991.0,Hs-Grad,9.0,Divorced,Other-Service,Unmarried,Amer-Indian-Eskimo,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
18.0,Private,194561.0,Some-College,10.0,Never-Married,Other-Service,Own-Child,White,Male,0,0.0,37,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,60722.0,Hs-Grad,9.0,Never-Married,Exec-Managerial,Not-In-Family,Asian-Pac-Islander,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,59944.0,Hs-Grad,9.0,Never-Married,Transport-Moving,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,220840.0,5th-6th,3.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,40,Mexico,<=50K,2025-03-31T22:02:17.000Z
40.0,Self-Emp-Inc,104235.0,Masters,14.0,Never-Married,Other-Service,Own-Child,White,Male,0,0.0,99,United-States,<=50K,2025-03-31T22:02:17.000Z
57.0,Private,142714.0,Some-College,10.0,Divorced,Other-Service,Not-In-Family,White,Female,0,0.0,38,United-States,<=50K,2025-03-31T22:02:17.000Z
55.0,Local-Gov,110490.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Wife,White,Female,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
40.0,Self-Emp-Not-Inc,154076.0,Assoc-Acdm,12.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,State-Gov,130557.0,Bachelors,13.0,Never-Married,Exec-Managerial,Not-In-Family,White,Female,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,107108.0,Some-College,10.0,Married-Civ-Spouse,Adm-Clerical,Husband,Amer-Indian-Eskimo,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,207172.0,Bachelors,13.0,Married-Civ-Spouse,Adm-Clerical,Wife,White,Female,0,0.0,40,Mexico,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,304595.0,Masters,14.0,Never-Married,Sales,Not-In-Family,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
43.0,Private,475322.0,Some-College,10.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
65.0,Private,107620.0,11th,7.0,Widowed,Adm-Clerical,Not-In-Family,White,Female,0,0.0,8,United-States,<=50K,2025-03-31T22:02:17.000Z
19.0,Private,301911.0,Some-College,10.0,Never-Married,Sales,Own-Child,Asian-Pac-Islander,Male,0,0.0,35,Laos,<=50K,2025-03-31T22:02:17.000Z
28.0,Private,269786.0,Hs-Grad,9.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,167474.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
63.0,Local-Gov,86590.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Wife,White,Female,0,0.0,32,United-States,<=50K,2025-03-31T22:02:17.000Z
47.0,State-Gov,187087.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
31.0,Private,184307.0,Some-College,10.0,Divorced,Craft-Repair,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,57889.0,Bachelors,13.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,45,United-States,>50K,2025-03-31T22:02:17.000Z
59.0,Private,157932.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Private,187830.0,Masters,14.0,Divorced,Exec-Managerial,Not-In-Family,White,Male,0,0.0,62,United-States,>50K,2025-03-31T22:02:17.000Z
60.0,Private,317083.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,45,United-States,>50K,2025-03-31T22:02:17.000Z
35.0,Self-Emp-Not-Inc,190895.0,Masters,14.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
48.0,Federal-Gov,328606.0,Hs-Grad,9.0,Divorced,Handlers-Cleaners,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
21.0,Unknown,403860.0,Some-College,10.0,Never-Married,Unknown,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
41.0,Private,215479.0,Hs-Grad,9.0,Separated,Handlers-Cleaners,Not-In-Family,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
56.0,Private,157639.0,Some-College,10.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,152129.0,12th,8.0,Never-Married,Other-Service,Unmarried,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
53.0,Private,239284.0,Hs-Grad,9.0,Divorced,Adm-Clerical,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,234302.0,Hs-Grad,9.0,Never-Married,Handlers-Cleaners,Not-In-Family,Black,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
58.0,Private,218724.0,7th-8th,4.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
61.0,Private,106330.0,Hs-Grad,9.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Private,35032.0,Some-College,10.0,Married-Civ-Spouse,Handlers-Cleaners,Husband,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,234641.0,Hs-Grad,9.0,Never-Married,Transport-Moving,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
31.0,Private,218322.0,Some-College,10.0,Never-Married,Other-Service,Not-In-Family,White,Male,0,0.0,30,United-States,<=50K,2025-03-31T22:02:17.000Z
90.0,Private,47929.0,Hs-Grad,9.0,Married-Civ-Spouse,Machine-Op-Inspct,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
53.0,Private,142411.0,Assoc-Voc,11.0,Divorced,Prof-Specialty,Unmarried,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Unknown,219122.0,Some-College,10.0,Never-Married,Unknown,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,State-Gov,44464.0,Doctorate,16.0,Never-Married,Prof-Specialty,Not-In-Family,White,Female,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
22.0,Unknown,199426.0,Some-College,10.0,Never-Married,Unknown,Not-In-Family,White,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
36.0,Private,139703.0,Hs-Grad,9.0,Never-Married,Adm-Clerical,Not-In-Family,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,202642.0,Bachelors,13.0,Separated,Prof-Specialty,Other-Relative,Black,Female,0,0.0,40,Jamaica,<=50K,2025-03-31T22:02:17.000Z
17.0,Private,160049.0,10th,6.0,Never-Married,Other-Service,Own-Child,White,Female,0,0.0,12,United-States,<=50K,2025-03-31T22:02:17.000Z
38.0,Private,239755.0,11th,7.0,Divorced,Craft-Repair,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
60.0,Private,152369.0,Assoc-Voc,11.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
34.0,Private,42900.0,Bachelors,13.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
72.0,Unknown,117017.0,Hs-Grad,9.0,Married-Civ-Spouse,Unknown,Husband,White,Male,0,0.0,8,United-States,<=50K,2025-03-31T22:02:17.000Z
57.0,Private,175017.0,5th-6th,3.0,Married-Civ-Spouse,Other-Service,Husband,White,Male,0,0.0,40,Italy,<=50K,2025-03-31T22:02:17.000Z
39.0,Private,342642.0,Hs-Grad,9.0,Divorced,Sales,Not-In-Family,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Self-Emp-Not-Inc,143730.0,Bachelors,13.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,80,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,Private,191098.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Husband,Asian-Pac-Islander,Male,0,0.0,40,China,<=50K,2025-03-31T22:02:17.000Z
37.0,Private,208106.0,Bachelors,13.0,Separated,Exec-Managerial,Not-In-Family,White,Male,0,0.0,35,United-States,<=50K,2025-03-31T22:02:17.000Z
27.0,Private,167737.0,Some-College,10.0,Never-Married,Handlers-Cleaners,Not-In-Family,White,Male,0,0.0,48,United-States,<=50K,2025-03-31T22:02:17.000Z
43.0,Private,315971.0,Bachelors,13.0,Divorced,Exec-Managerial,Not-In-Family,White,Female,0,0.0,45,United-States,>50K,2025-03-31T22:02:17.000Z
41.0,Private,142717.0,Some-College,10.0,Divorced,Tech-Support,Unmarried,Black,Female,0,0.0,36,United-States,<=50K,2025-03-31T22:02:17.000Z
20.0,Private,190227.0,Masters,14.0,Never-Married,Exec-Managerial,Own-Child,White,Male,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Private,79864.0,Masters,14.0,Separated,Exec-Managerial,Unmarried,White,Female,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Private,34067.0,Assoc-Voc,11.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
54.0,Private,222882.0,Hs-Grad,9.0,Widowed,Exec-Managerial,Unmarried,White,Female,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
33.0,Private,256062.0,Some-College,10.0,Never-Married,Adm-Clerical,Unmarried,White,Female,0,0.0,35,Puerto-Rico,<=50K,2025-03-31T22:02:17.000Z
22.0,Private,251073.0,9th,5.0,Never-Married,Other-Service,Own-Child,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
46.0,Private,149949.0,Some-College,10.0,Married-Civ-Spouse,Craft-Repair,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,165235.0,Bachelors,13.0,Married-Civ-Spouse,Adm-Clerical,Wife,Asian-Pac-Islander,Female,0,0.0,40,Philippines,>50K,2025-03-31T22:02:17.000Z
22.0,Unknown,243190.0,Some-College,10.0,Never-Married,Unknown,Own-Child,Asian-Pac-Islander,Male,0,0.0,40,China,<=50K,2025-03-31T22:02:17.000Z
57.0,Self-Emp-Not-Inc,175942.0,Some-College,10.0,Widowed,Exec-Managerial,Other-Relative,White,Male,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,212793.0,Hs-Grad,9.0,Never-Married,Machine-Op-Inspct,Not-In-Family,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
52.0,Local-Gov,153312.0,Assoc-Acdm,12.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
55.0,Local-Gov,173296.0,Masters,14.0,Divorced,Prof-Specialty,Unmarried,White,Female,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
47.0,Private,120131.0,Bachelors,13.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
19.0,Private,117444.0,Hs-Grad,9.0,Never-Married,Craft-Repair,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,226196.0,Hs-Grad,9.0,Never-Married,Transport-Moving,Own-Child,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
44.0,Private,202872.0,Assoc-Acdm,12.0,Divorced,Prof-Specialty,Not-In-Family,White,Female,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
42.0,Private,176716.0,Masters,14.0,Never-Married,Exec-Managerial,Not-In-Family,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
39.0,Private,82540.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
17.0,Unknown,41643.0,11th,7.0,Never-Married,Unknown,Own-Child,White,Female,0,0.0,15,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,197292.0,Hs-Grad,9.0,Never-Married,Adm-Clerical,Not-In-Family,White,Female,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
26.0,Private,76491.0,Masters,14.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,20,United-States,<=50K,2025-03-31T22:02:17.000Z
50.0,Self-Emp-Inc,101094.0,Masters,14.0,Married-Civ-Spouse,Sales,Husband,White,Male,0,0.0,55,United-States,<=50K,2025-03-31T22:02:17.000Z
46.0,Self-Emp-Not-Inc,119944.0,Masters,14.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,50,United-States,>50K,2025-03-31T22:02:17.000Z
26.0,Private,122575.0,Bachelors,13.0,Never-Married,Exec-Managerial,Unmarried,Asian-Pac-Islander,Male,0,0.0,60,Vietnam,<=50K,2025-03-31T22:02:17.000Z
50.0,Private,263200.0,5th-6th,3.0,Married-Spouse-Absent,Other-Service,Unmarried,White,Female,0,0.0,34,Mexico,<=50K,2025-03-31T22:02:17.000Z
47.0,Local-Gov,140644.0,Some-College,10.0,Married-Civ-Spouse,Protective-Serv,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
52.0,Private,202115.0,Hs-Grad,9.0,Married-Civ-Spouse,Other-Service,Wife,White,Female,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
25.0,Federal-Gov,27142.0,Some-College,10.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
42.0,Local-Gov,318046.0,11th,7.0,Married-Civ-Spouse,Transport-Moving,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
53.0,Private,276369.0,Hs-Grad,9.0,Married-Civ-Spouse,Exec-Managerial,Husband,White,Male,0,0.0,45,United-States,<=50K,2025-03-31T22:02:17.000Z
30.0,Private,67187.0,Hs-Grad,9.0,Never-Married,Handlers-Cleaners,Own-Child,Amer-Indian-Eskimo,Female,0,0.0,8,United-States,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,133582.0,1st-4th,2.0,Never-Married,Farming-Fishing,Not-In-Family,White,Male,0,0.0,36,Mexico,<=50K,2025-03-31T22:02:17.000Z
23.0,Private,216672.0,Bachelors,13.0,Never-Married,Exec-Managerial,Own-Child,White,Male,0,0.0,30,Unknown,<=50K,2025-03-31T22:02:17.000Z
32.0,Private,45796.0,Some-College,10.0,Married-Civ-Spouse,Farming-Fishing,Husband,White,Male,0,0.0,60,United-States,<=50K,2025-03-31T22:02:17.000Z
29.0,Self-Emp-Inc,31778.0,Hs-Grad,9.0,Separated,Prof-Specialty,Other-Relative,White,Male,0,0.0,25,United-States,<=50K,2025-03-31T22:02:17.000Z
40.0,Private,190044.0,Assoc-Acdm,12.0,Married-Civ-Spouse,Other-Service,Husband,White,Male,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
45.0,State-Gov,144351.0,Masters,14.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
17.0,Unknown,172145.0,10th,6.0,Never-Married,Unknown,Own-Child,Black,Female,0,0.0,40,United-States,<=50K,2025-03-31T22:02:17.000Z
55.0,Private,193130.0,Bachelors,13.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
59.0,Local-Gov,140478.0,Masters,14.0,Married-Civ-Spouse,Prof-Specialty,Husband,White,Male,0,0.0,40,United-States,>50K,2025-03-31T22:02:17.000Z
23.0,Private,116830.0,12th,8.0,Never-Married,Craft-Repair,Not-In-Family,White,Male,0,0.0,50,United-States,<=50K,2025-03-31T22:02:17.000Z
